Generated_Name,DocumentID,Type,Year,Title,Submitted By,Category,Topic 0 Score,Topic 1 Score,Topic 2 Score,Topic 3 Score,Topic 4 Score,Topic 5 Score,Topic 6 Score,Topic 7 Score,Topic 8 Score,Topic 9 Score,Topic 10 Score,Topic 11 Score,Topic 12 Score,Topic 13 Score,Topic 14 Score,Topic 15 Score,Topic 16 Score,Topic 17 Score,Topic 18 Score,Topic 19 Score
ATCM37_ip004_rev1_e.docx,991.0,ip,2014,"Report Submitted to Antarctic Treaty Consultative Meeting XXXVII by the Depositary Government for the Convention for the Conservation of Antarctic Seals in Accordance with Recommendation XIII-2, Paragraph 2(D)",United Kingdom,Operation of antarctic treaty system: Reports,0.4839840844691108,0.0005000000081263,0.0005000000069031,0.0005000000036886,0.0005000000054602,0.0005000000047325,0.0005000000071697,0.0005000000050334,0.0005000000170604,0.0005000000020719,0.0005000000084574,0.0005000000138452,0.0005000000054869,0.0005000000043017,0.5070159154039696,0.0005000000020516,0.0005000000148806,0.0005000000071021,0.0005000000031058,0.000500000007441
ATCM37_ip005_e.docx,992.0,ip,2014,"XXXVII Antarctic Operation (OPERANTAR XXXII)
",Brazil,Safety and Operations in antarctica,0.0002525252594845,0.0002525252577124,0.0519246576867461,0.000252525256348,0.0002525252615354,0.0002525252585806,0.0942087509051746,0.0002525252563539,0.0002525252576852,0.0002525252592966,0.0002525252569937,0.0002525252555591,0.2882674614253492,0.1943481153565585,0.0002525252564148,0.0002525252580287,0.2852545383873197,0.0002525252575033,0.0002525252593276,0.0824611226280273
ATCM37_ip006_e.docx,993.0,ip,2014,Reconstruction Project of the Brazilian Antarctic Station,Brazil,Science issues,0.0004310344914072,0.0004310344941767,0.0004310344926954,0.0004310344919004,0.0004310344887115,0.0004310344964297,0.0004310344941494,0.0560679590884961,0.0004310344900269,0.1921494742541272,0.0004310344922189,0.000431034495082,0.4598479332466156,0.0004310344924804,0.0004310344890983,0.0004310344942321,0.148508581188624,0.0004310344882374,0.0004310344934371,0.1369605348378529
ATCM37_ip007_e.docx,994.0,ip,2014,Remediation Plan for the Brazilian Antarctic Station area,Brazil,Emergency report and contingency plan,0.0005376344242,0.0005376344186728,0.0005376344230749,0.0005376344238651,0.0005376344158795,0.0997209485909342,0.0005376344311686,0.0314543128836506,0.0005376344155688,0.1189247526827645,0.0005376344243962,0.0005376344177817,0.2777038262518386,0.0005376344262667,0.0005376344147774,0.2715451314612044,0.0005376344206258,0.0005376344160265,0.0005376344207956,0.1931241462365072
ATCM37_ip007_e.docx,994.0,ip,2014,Remediation Plan for the Brazilian Antarctic Station area,Brazil,Operational issues,0.0005376344242,0.0005376344186728,0.0005376344230749,0.0005376344238651,0.0005376344158795,0.0997209485909342,0.0005376344311686,0.0314543128836506,0.0005376344155688,0.1189247526827645,0.0005376344243962,0.0005376344177817,0.2777038262518386,0.0005376344262667,0.0005376344147774,0.2715451314612044,0.0005376344206258,0.0005376344160265,0.0005376344207956,0.1931241462365072
ATCM37_ip008_e.docx,995.0,ip,2014,Persistent organic pollutants (POPs) in Admiralty Bay - Antarctic Specially Managed Area (ASMA 1): Bioaccumulation and temporal trend,Brazil,Enviromental monitoring and reporting,0.0304810991414245,0.0002840909163505,0.0002840909121105,0.0319428029535173,0.0002840909167327,0.1241952953949639,0.1247220861260699,0.0002840909164141,0.0002840909177728,0.157457205581572,0.0002840909138404,0.0002840909143535,0.0002840909152931,0.0002840909136287,0.1268358295960086,0.025489992916665,0.0002840909177678,0.0002840909128983,0.0002840909153245,0.3754665973072907
ATCM37_ip008_e.docx,995.0,ip,2014,Persistent organic pollutants (POPs) in Admiralty Bay - Antarctic Specially Managed Area (ASMA 1): Bioaccumulation and temporal trend,Brazil,Enviromental protection general,0.0304810991414245,0.0002840909163505,0.0002840909121105,0.0319428029535173,0.0002840909167327,0.1241952953949639,0.1247220861260699,0.0002840909164141,0.0002840909177728,0.157457205581572,0.0002840909138404,0.0002840909143535,0.0002840909152931,0.0002840909136287,0.1268358295960086,0.025489992916665,0.0002840909177678,0.0002840909128983,0.0002840909153245,0.3754665973072907
ATCM37_ip009_e.docx,996.0,ip,2014,An action plan for the Brazilian Antarctic science over the next 10 years,Brazil,Science issues,0.000279329611777,0.0002793296141985,0.1065172025347241,0.0002793296110458,0.388459045926468,0.0002793296134479,0.0002793296182863,0.0002793296189811,0.3379345840879829,0.0926279854373143,0.0002793296126433,0.0002793296115192,0.0002793296129402,0.0002793296125723,0.0002793296150563,0.0002793296160533,0.0002793296160165,0.0002793296120497,0.0002793296134576,0.0702712378034643
ATCM37_ip010_e.docx,997.0,ip,2014,Report by the SC-CAMLR Observer to the Seventeenth Meeting of the Committee for Environmental Protection,CCAMLR,Cooperation with other organization,0.0001272264651971,0.6210896919845365,0.0001272264658042,0.0082300786418296,0.1121300742716801,0.0001272264659403,0.0001272264653768,0.0309709543161796,0.0057770242824142,0.0001272264657388,0.0925103275890062,0.0001272264677493,0.0001272264655117,0.0001272264650677,0.0001272264671435,0.0292534432814823,0.0985116880416852,0.0001272264660222,0.0001272264651603,0.0001272264664733
ATCM37_ip011_e.docx,998.0,ip,2014,Antarctic Conservation Strategy: Scoping Workshop on Practical Solutions,"COMNAP, SCAR",Fauna and flora general,0.0002164502229081,0.2423826050720894,0.2830607106931049,0.0002164502196533,0.0002164502228474,0.0002164502200071,0.0002164502205612,0.0002164502195496,0.0980641586621441,0.0002164502231582,0.1030570186914011,0.0002164502233083,0.0133565520255887,0.0002164502228675,0.00021645022348,0.0922901720002692,0.1649749299699866,0.0002164502197058,0.0002164502261702,0.0002164502211984
ATCM37_ip011_e.docx,998.0,ip,2014,Antarctic Conservation Strategy: Scoping Workshop on Practical Solutions,"COMNAP, SCAR",Science issues,0.0002164502229081,0.2423826050720894,0.2830607106931049,0.0002164502196533,0.0002164502228474,0.0002164502200071,0.0002164502205612,0.0002164502195496,0.0980641586621441,0.0002164502231582,0.1030570186914011,0.0002164502233083,0.0133565520255887,0.0002164502228675,0.00021645022348,0.0922901720002692,0.1649749299699866,0.0002164502197058,0.0002164502261702,0.0002164502211984
ATCM37_ip012_e.docx,999.0,ip,2014,Developing a New Methodology to Analyse Site Sensitivities,"Australia, New Zealand, Norway, United Kingdom, United States",Enviromental monitoring and reporting,7.541478301438706e-05,0.034397976267312,7.541478281775678e-05,0.3311399819030753,7.541478318044261e-05,7.541478331689212e-05,0.0732155455983266,7.541478301378339e-05,7.541478331554346e-05,7.541478315963062e-05,0.1066405935428755,0.0367238105806044,7.541478248025693e-05,7.541478252811545e-05,0.2201614891524215,0.1967402107763944,7.541478326176851e-05,7.541478259337123e-05,7.541478314057867e-05,7.541478316748794e-05
ATCM37_ip012_e.docx,999.0,ip,2014,Developing a New Methodology to Analyse Site Sensitivities,"Australia, New Zealand, Norway, United Kingdom, United States",Enviromental protection general,7.541478301438706e-05,0.034397976267312,7.541478281775678e-05,0.3311399819030753,7.541478318044261e-05,7.541478331689212e-05,0.0732155455983266,7.541478301378339e-05,7.541478331554346e-05,7.541478315963062e-05,0.1066405935428755,0.0367238105806044,7.541478248025693e-05,7.541478252811545e-05,0.2201614891524215,0.1967402107763944,7.541478326176851e-05,7.541478259337123e-05,7.541478314057867e-05,7.541478316748794e-05
ATCM37_ip013_e.docx,1000.0,ip,2014,"The Scientific Committee on Antarctic Research (SCAR) Annual Report for 2013/14 
",SCAR,Cooperation with other organization,0.0001082251114856,0.0169646270658026,0.0080648620490048,0.0001082251102844,0.0558264484680445,0.0184865848392476,0.000108225111182,0.0001082251112536,0.2133376785104188,0.0001082251099821,0.0001082251112245,0.0237923254539641,0.0001082251100284,0.0001082251097671,0.0065052868207558,0.0328926944443478,0.6229390161322542,0.00010822511012,0.0001082251105909,0.0001082251102406
ATCM37_ip013_e.docx,1000.0,ip,2014,"The Scientific Committee on Antarctic Research (SCAR) Annual Report for 2013/14 
",SCAR,Operation of antarctic treaty system: Reports,0.0001082251114856,0.0169646270658026,0.0080648620490048,0.0001082251102844,0.0558264484680445,0.0184865848392476,0.000108225111182,0.0001082251112536,0.2133376785104188,0.0001082251099821,0.0001082251112245,0.0237923254539641,0.0001082251100284,0.0001082251097671,0.0065052868207558,0.0328926944443478,0.6229390161322542,0.00010822511012,0.0001082251105909,0.0001082251102406
ATCM37_ip014_e.docx,1001.0,ip,2014,Report on the 2013-2014 activities of the Southern Ocean Observing System (SOOS),SCAR,Enviromental monitoring and reporting,0.0001275510229102,0.0001275510234689,0.0709883141785778,0.000127551022209,0.0001275510239596,0.0001275510225639,0.2213013359576769,0.000127551022246,0.1958940168141525,0.0001275510232462,0.1590615231248441,0.0278467491985345,0.0001275510224544,0.0001275510231015,0.0001275510220178,0.0001275510235393,0.3042441638572982,0.0001275510229783,0.019005733571644,0.0001275510225761
ATCM37_ip014_e.docx,1001.0,ip,2014,Report on the 2013-2014 activities of the Southern Ocean Observing System (SOOS),SCAR,Enviromental protection general,0.0001275510229102,0.0001275510234689,0.0709883141785778,0.000127551022209,0.0001275510239596,0.0001275510225639,0.2213013359576769,0.000127551022246,0.1958940168141525,0.0001275510232462,0.1590615231248441,0.0278467491985345,0.0001275510224544,0.0001275510231015,0.0001275510220178,0.0001275510235393,0.3042441638572982,0.0001275510229783,0.019005733571644,0.0001275510225761
ATCM37_ip014_e.docx,1001.0,ip,2014,Report on the 2013-2014 activities of the Southern Ocean Observing System (SOOS),SCAR,Science issues,0.0001275510229102,0.0001275510234689,0.0709883141785778,0.000127551022209,0.0001275510239596,0.0001275510225639,0.2213013359576769,0.000127551022246,0.1958940168141525,0.0001275510232462,0.1590615231248441,0.0278467491985345,0.0001275510224544,0.0001275510231015,0.0001275510220178,0.0001275510235393,0.3042441638572982,0.0001275510229783,0.019005733571644,0.0001275510225761
ATCM37_ip015_e.docx,1002.0,ip,2014,Report by the International Hydrographic Organization. Status of Hydrographic Surveying and Charting in Antarctic Waters,IHO,Operation of antarctic treaty system: Reports,0.0001428571460075,0.0001428571458425,0.0969401881920119,0.0001428571460604,0.0001428571465357,0.0001428571471729,0.0001428571466226,0.0001428571465284,0.0908542192673457,0.0001428571466443,0.0001428571459775,0.1709071376537848,0.0001428571459372,0.3189455257461395,0.0001428571461334,0.0001428571465318,0.1074460832546853,0.0287651542562556,0.1291721625766165,0.0552552432971652
ATCM37_ip015_e.docx,1002.0,ip,2014,Report by the International Hydrographic Organization. Status of Hydrographic Surveying and Charting in Antarctic Waters,IHO,Safety and Operations in antarctica,0.0001428571460075,0.0001428571458425,0.0969401881920119,0.0001428571460604,0.0001428571465357,0.0001428571471729,0.0001428571466226,0.0001428571465284,0.0908542192673457,0.0001428571466443,0.0001428571459775,0.1709071376537848,0.0001428571459372,0.3189455257461395,0.0001428571461334,0.0001428571465318,0.1074460832546853,0.0287651542562556,0.1291721625766165,0.0552552432971652
ATCM37_ip016_e.docx,1003.0,ip,2014,"Judgment of the Regional Court of Paris dated 6 February 2014 regarding the carrying out of undeclared and unauthorised non-governmental activities in the area of the Treaty and the Damage caused to the Wordie House Hut (HSM no 62) 
",France,Exchange of information,0.2453705391762961,0.0003846153908864,0.0003846153929947,0.0003846154009926,0.0003846153922903,0.0003846153948398,0.0003846153962745,0.0003846153947943,0.0483872272039667,0.0974317889169533,0.0003846153944002,0.1660568856070913,0.0003846153910164,0.000384615390234,0.000384615394292,0.000384615395811,0.0003846153907724,0.0523782015568757,0.3849907420263961,0.0003846153928213
ATCM37_ip016_e.docx,1003.0,ip,2014,"Judgment of the Regional Court of Paris dated 6 February 2014 regarding the carrying out of undeclared and unauthorised non-governmental activities in the area of the Treaty and the Damage caused to the Wordie House Hut (HSM no 62) 
",France,Management Plans,0.2453705391762961,0.0003846153908864,0.0003846153929947,0.0003846154009926,0.0003846153922903,0.0003846153948398,0.0003846153962745,0.0003846153947943,0.0483872272039667,0.0974317889169533,0.0003846153944002,0.1660568856070913,0.0003846153910164,0.000384615390234,0.000384615394292,0.000384615395811,0.0003846153907724,0.0523782015568757,0.3849907420263961,0.0003846153928213
ATCM37_ip016_e.docx,1003.0,ip,2014,"Judgment of the Regional Court of Paris dated 6 February 2014 regarding the carrying out of undeclared and unauthorised non-governmental activities in the area of the Treaty and the Damage caused to the Wordie House Hut (HSM no 62) 
",France,Tourism and NG activities,0.2453705391762961,0.0003846153908864,0.0003846153929947,0.0003846154009926,0.0003846153922903,0.0003846153948398,0.0003846153962745,0.0003846153947943,0.0483872272039667,0.0974317889169533,0.0003846153944002,0.1660568856070913,0.0003846153910164,0.000384615390234,0.000384615394292,0.000384615395811,0.0003846153907724,0.0523782015568757,0.3849907420263961,0.0003846153928213
ATCM37_ip017_e.docx,1004.0,ip,2014,"Report by the CCAMLR Observer to the Thirty-seventh Antarctic Treaty Consultative Meeting
",CCAMLR,Operation of antarctic treaty system: Reports,0.034823581412349,0.7188133161700337,0.0001416430619785,0.000141643062559,0.0001416430631664,0.0001416430625714,0.0001416430623253,0.0462157315184642,0.0001416430622921,0.0001416430616251,0.0669207780438654,0.0001416430626398,0.0001416430635861,0.0930195868249928,0.0001416430623282,0.0001416430635001,0.0382240031542994,0.0001416430624669,0.0001416430622111,0.0001416430627447
ATCM37_ip018_e.docx,1005.0,ip,2014,Site Guidelines: mapping update,"United Kingdom, United States, Argentina, Australia",Management Plans,0.0005813953548009,0.0005813953554788,0.000581395360916,0.4971670183709401,0.0005813953607859,0.0005813953564653,0.000581395356156,0.1101009812663381,0.0005813953576868,0.0005813953584992,0.1647532763600728,0.2186763982493309,0.0005813953586882,0.0005813953559805,0.000581395356068,0.0005813953622711,0.0005813953695691,0.0005813953702927,0.0005813953586163,0.0005813953610421
ATCM37_ip018_e.docx,1005.0,ip,2014,Site Guidelines: mapping update,"United Kingdom, United States, Argentina, Australia",Site guidelines for visitors,0.0005813953548009,0.0005813953554788,0.000581395360916,0.4971670183709401,0.0005813953607859,0.0005813953564653,0.000581395356156,0.1101009812663381,0.0005813953576868,0.0005813953584992,0.1647532763600728,0.2186763982493309,0.0005813953586882,0.0005813953559805,0.000581395356068,0.0005813953622711,0.0005813953695691,0.0005813953702927,0.0005813953586163,0.0005813953610421
ATCM37_ip019_e.docx,1006.0,ip,2014,"Use of hydroponics by national Antarctic programs
",COMNAP,Fauna and flora general,0.0001149425306665,0.0001149425308367,0.1472081864671924,0.0094434187359982,0.0001149425340417,0.0001149425308468,0.0001149425316094,0.0324901798651693,0.000114942530679,0.0775619112697383,0.0001149425318005,0.0001149425310684,0.4251143265265118,0.0001149425318985,0.1947698798018217,0.1119178444255917,0.0001149425306811,0.0001149425313008,0.000114942531337,0.0001149425312097
ATCM37_ip020_e.docx,1007.0,ip,2014,COMNAP Icebreaker Workshop,COMNAP,Safety and Operations in antarctica,0.0002512562844449,0.0002512562878122,0.3524011176711896,0.0002512562852872,0.0002512562861553,0.0002512562877042,0.0002512562882957,0.0002512562877468,0.0002512562857899,0.0002512562883226,0.0002512562878545,0.0002512562880487,0.0657356189341325,0.2646663128772066,0.0002512562846002,0.0002512562878767,0.2264477026479915,0.0002512562869915,0.000251256287056,0.0869804035654927
ATCM37_ip021_e.docx,1008.0,ip,2014,Transfer of Parodi and Huneeus Stations to Union Glacier,Chile,Safety and Operations in antarctica,0.0277718259321592,0.0002040816376905,0.0002040816384092,0.0002040816365869,0.0002040816358904,0.0002040816377573,0.1184910681882991,0.0002040816380355,0.0002040816406916,0.0002040816378287,0.000204081636976,0.0002040816370474,0.452096560540471,0.0002040816380072,0.000204081636009,0.077127607987278,0.0809867418735591,0.0002040816373393,0.0002040816390687,0.2406690525508949
ATCM37_ip022_e.docx,1009.0,ip,2014,Antarctic Specially Protected Areas protecting geological features: a review,United Kingdom,Area Management and protection plans: General,0.0002057613230799,0.0002057613204316,0.0002057613204878,0.0002057613241102,0.0002057613221371,0.7210683505346152,0.0002057613208652,0.2505087284164256,0.0002057613241795,0.0002057613204262,0.0002057613223031,0.0249249785912446,0.0002057613191286,0.0002057613199057,0.0002057613198573,0.0002057613206858,0.0002057613196685,0.0002057613193918,0.0002057613208156,0.0002057613202397
ATCM37_ip022_e.docx,1009.0,ip,2014,Antarctic Specially Protected Areas protecting geological features: a review,United Kingdom,Management Plans,0.0002057613230799,0.0002057613204316,0.0002057613204878,0.0002057613241102,0.0002057613221371,0.7210683505346152,0.0002057613208652,0.2505087284164256,0.0002057613241795,0.0002057613204262,0.0002057613223031,0.0249249785912446,0.0002057613191286,0.0002057613199057,0.0002057613198573,0.0002057613206858,0.0002057613196685,0.0002057613193918,0.0002057613208156,0.0002057613202397
ATCM37_ip023_e.docx,1010.0,ip,2014,Colonisation status of known non-native species in the Antarctic terrestrial environment (updated 2014),United Kingdom,Fauna and flora general,0.0002762430980866,0.000276243098494,0.0002762430977856,0.000276243097854,0.000276243102656,0.0002762430994538,0.1132580863652625,0.0983520580892992,0.0002762430990703,0.0002762431004368,0.0002762430993876,0.0767032117868694,0.0002762431024128,0.0002762430966567,0.5763872250886664,0.0790619878824414,0.0523700273959984,0.0002762430975095,0.0002762430975679,0.0002762431040905
ATCM37_ip023_e.docx,1010.0,ip,2014,Colonisation status of known non-native species in the Antarctic terrestrial environment (updated 2014),United Kingdom,Non-native species and quarantine,0.0002762430980866,0.000276243098494,0.0002762430977856,0.000276243097854,0.000276243102656,0.0002762430994538,0.1132580863652625,0.0983520580892992,0.0002762430990703,0.0002762431004368,0.0002762430993876,0.0767032117868694,0.0002762431024128,0.0002762430966567,0.5763872250886664,0.0790619878824414,0.0523700273959984,0.0002762430975095,0.0002762430975679,0.0002762431040905
ATCM37_ip024_e.docx,1011.0,ip,2014,Antarctic Specially Protected Areas: compatible management of conservation and scientific research goals,"United Kingdom, Spain",Area Management and protection plans: General,0.0283811495366647,0.0877636403878569,0.0001831501863607,0.0001831501883595,0.0001831501861399,0.5375491594237952,0.0001831501871269,0.1964974824799341,0.0001831501887243,0.0001831501888823,0.0001831501867209,0.0001831501870493,0.0001831501854335,0.0001831501882896,0.0530953107953243,0.0001831501873153,0.094149154756971,0.0001831501857489,0.0001831501875945,0.0001831501857074
ATCM37_ip024_e.docx,1011.0,ip,2014,Antarctic Specially Protected Areas: compatible management of conservation and scientific research goals,"United Kingdom, Spain",Management Plans,0.0283811495366647,0.0877636403878569,0.0001831501863607,0.0001831501883595,0.0001831501861399,0.5375491594237952,0.0001831501871269,0.1964974824799341,0.0001831501887243,0.0001831501888823,0.0001831501867209,0.0001831501870493,0.0001831501854335,0.0001831501882896,0.0530953107953243,0.0001831501873153,0.094149154756971,0.0001831501857489,0.0001831501875945,0.0001831501857074
ATCM37_ip025_e.docx,1012.0,ip,2014,The 1912 Ascent of Mount Erebus by members of the Terra Nova Expedition: the location of additional campsites and further information on HSM 89 ,"United Kingdom, New Zealand, United States",Human footprint and wilderness values,0.0004629629727621,0.0004629629722698,0.0004629629715778,0.1435892917927534,0.0004629629721507,0.0705174747590221,0.2187261088798149,0.0004629629744152,0.0004629629685892,0.00046296296971,0.0004629629743718,0.0566438628563608,0.0004629629746224,0.0004629629712434,0.0004629629709983,0.0004629629747917,0.0552422788359887,0.0963566301928902,0.0004629629707081,0.3529058340449584
ATCM37_ip025_e.docx,1012.0,ip,2014,The 1912 Ascent of Mount Erebus by members of the Terra Nova Expedition: the location of additional campsites and further information on HSM 89 ,"United Kingdom, New Zealand, United States",Management Plans,0.0004629629727621,0.0004629629722698,0.0004629629715778,0.1435892917927534,0.0004629629721507,0.0705174747590221,0.2187261088798149,0.0004629629744152,0.0004629629685892,0.00046296296971,0.0004629629743718,0.0566438628563608,0.0004629629746224,0.0004629629712434,0.0004629629709983,0.0004629629747917,0.0552422788359887,0.0963566301928902,0.0004629629707081,0.3529058340449584
ATCM37_ip026_e.docx,1013.0,ip,2014,Remote sensing: emperor penguins breeding on ice shelves,"United Kingdom, United States",Fauna and flora general,0.0003623188464179,0.0003623188451797,0.0003623188440066,0.000362318852649,0.4052136411050951,0.0003623188483276,0.0003623188464728,0.0003623188444135,0.000362318844842,0.0585734286504677,0.0003623188529997,0.0003623188494472,0.0003623188458602,0.0003623188463948,0.2856589183536438,0.0003623188529618,0.0003623188451138,0.0003623188501408,0.000362318846339,0.2447569103292261
ATCM37_ip027_rev1_e.docx,1014.0,ip,2014,Antarctic Site Inventory: 1994-2014,United States,Site guidelines for visitors,6.666666808805902e-05,0.0092130361919603,6.666666785442901e-05,0.3946834406479955,0.0310834394703686,6.666666795379834e-05,6.66666685108171e-05,6.666666814896003e-05,0.0195131958227505,6.666666780986912e-05,6.666666777816867e-05,0.1087150533185694,6.666666811920352e-05,6.66666682745326e-05,0.2268682271333514,0.1223278754916232,0.0656606415609049,6.6666668239995e-05,6.666666796759493e-05,0.0212017570137304
ATCM37_ip027_rev1_e.docx,1014.0,ip,2014,Antarctic Site Inventory: 1994-2014,United States,Tourism and NG activities,6.666666808805902e-05,0.0092130361919603,6.666666785442901e-05,0.3946834406479955,0.0310834394703686,6.666666795379834e-05,6.66666685108171e-05,6.666666814896003e-05,0.0195131958227505,6.666666780986912e-05,6.666666777816867e-05,0.1087150533185694,6.666666811920352e-05,6.66666682745326e-05,0.2268682271333514,0.1223278754916232,0.0656606415609049,6.6666668239995e-05,6.666666796759493e-05,0.0212017570137304
ATCM37_ip029_e.docx,1015.0,ip,2014,"WMO-led developments in Meteorological (and related) Polar Observations, Research and Services",WMO,Climate change,9.96015968201441e-05,9.960159596524346e-05,9.960159618665572e-05,9.960159495982732e-05,0.1831720941281375,9.96015968443501e-05,0.5748882415739761,9.960159625049173e-05,9.96015961848579e-05,9.96015957414969e-05,0.2083565754679024,9.960159590202084e-05,9.960159540509794e-05,0.0131171451839567,9.960160034047144e-05,0.011464539897419,9.960159606730352e-05,9.960159515837406e-05,0.0076069814002862,9.960159649542093e-05
ATCM37_ip029_e.docx,1015.0,ip,2014,"WMO-led developments in Meteorological (and related) Polar Observations, Research and Services",WMO,Operation of antarctic treaty system: Reports,9.96015968201441e-05,9.960159596524346e-05,9.960159618665572e-05,9.960159495982732e-05,0.1831720941281375,9.96015968443501e-05,0.5748882415739761,9.960159625049173e-05,9.96015961848579e-05,9.96015957414969e-05,0.2083565754679024,9.960159590202084e-05,9.960159540509794e-05,0.0131171451839567,9.960160034047144e-05,0.011464539897419,9.960159606730352e-05,9.960159515837406e-05,0.0076069814002862,9.960159649542093e-05
ATCM37_ip030_e.docx,1016.0,ip,2014,"On the need for alignment in the Use and Provision of Polar Meteorological (and related) Observations, Research and Services",WMO,Operation of the antarctic treaty system: General,0.0001582278524662,0.0001582278519723,0.058311722715262,0.0001582278497235,0.0001582278517504,0.0001582278523395,0.603502158014126,0.0001582278506494,0.0238753656580677,0.0001582278522691,0.265218714385147,0.0001582278512756,0.0001582278501767,0.0001582278521812,0.0001582278506927,0.0001582278513904,0.0377401543346001,0.0091366949731783,0.0001582278518421,0.0001582278508888
ATCM37_ip031_e.docx,1017.0,ip,2014,"Antarctic Flight Information Manual (AFIM) - An update on the status of the reformatting
",COMNAP,Safety and Operations in antarctica,0.0003012048255616,0.000301204824347,0.6004444940634479,0.0003012048236655,0.0003012048272917,0.0003012048248771,0.0350071791069425,0.0003012048231852,0.0003012048242251,0.0003012048280688,0.1776835922318624,0.1820454573877171,0.0003012048250041,0.0003012048262927,0.0003012048247949,0.0003012048242946,0.0003012048277022,0.0003012048269018,0.000301204826763,0.0003012048270539
ATCM37_ip032_e.docx,1018.0,ip,2014,Update on Search and Rescue (SAR) Website,COMNAP,Safety and Operations in antarctica,0.0005494505620568,0.0005494505608666,0.505362137082042,0.0005494505560877,0.0005494505546041,0.0005494505582625,0.0005494505585298,0.0005494505601423,0.0005494505559659,0.0005494505564626,0.1269655506681068,0.3583316527543421,0.0005494505567582,0.0005494505619636,0.0005494505539869,0.0005494505554877,0.0005494505572624,0.0005494505664709,0.00054945056482,0.0005494505557805
ATCM37_ip032_e.docx,1018.0,ip,2014,Update on Search and Rescue (SAR) Website,COMNAP,Search and rescue,0.0005494505620568,0.0005494505608666,0.505362137082042,0.0005494505560877,0.0005494505546041,0.0005494505582625,0.0005494505585298,0.0005494505601423,0.0005494505559659,0.0005494505564626,0.1269655506681068,0.3583316527543421,0.0005494505567582,0.0005494505619636,0.0005494505539869,0.0005494505554877,0.0005494505572624,0.0005494505664709,0.00054945056482,0.0005494505557805
ATCM37_ip033_e.docx,1019.0,ip,2014,Australia’s Antarctic Strategic Science Priorities,Australia,Science issues,0.0002890173497364,0.000289017348426,0.0002890173472256,0.0002890173439614,0.0002890173496529,0.0002890173461552,0.000289017346321,0.1155035561407079,0.1102670935540625,0.0002890173460748,0.000289017347983,0.0761321270647821,0.0002890173457995,0.0002890173458156,0.000289017345355,0.0002890173509534,0.6934729456906543,0.0002890173445362,0.0002890173475087,0.0002890173442875
ATCM37_ip034_e.docx,1020.0,ip,2014,Japan’s Antarctic Research Highlights 2013–14,Japan,Science issues,0.0001908396976189,0.0001908396990012,0.0001908396995203,0.0001908396999441,0.2311632696239166,0.0001908396993846,0.3001875365896151,0.0001908396972052,0.0001908396984093,0.0001908396988634,0.0001908397001657,0.0001908396978614,0.0863004237436684,0.0001908396983899,0.0001908396975316,0.000190839698219,0.0001908396985876,0.0101080095970469,0.0001908397023971,0.3693781649626528
ATCM37_ip035_e.docx,1021.0,ip,2014,COMNAP Waste Water Management Workshop Information,COMNAP,Waste management and disposal,0.0258763404580017,0.000375939860511,0.3278600190970713,0.0003759398545929,0.0003759398547164,0.0003759398584463,0.0003759398537631,0.0550632488144008,0.0003759398552581,0.1756739908212077,0.1296805019427922,0.0003759398538657,0.2123101112008312,0.0003759398548851,0.0003759398556266,0.068648569542409,0.0003759398566959,0.0003759398534882,0.0003759398565568,0.0003759398548789
ATCM37_ip036_e.docx,1022.0,ip,2014,"Establishment and Beginning of Pilot Operation of the 2nd Korean Antarctic Research Station “Jang Bogo” at Terra Nova Bay
",Korea (ROK),Enviromental impact assessment(EIA): other EIA matters,0.000168918922156,0.0001689189221135,0.0001689189227543,0.0001689189239758,0.0001689189239491,0.0001689189234788,0.0332074209569971,0.0001689189220825,0.0259041444557042,0.0001689189218358,0.0395858719470429,0.0001689189224319,0.4981271729287683,0.0790383562538251,0.0001689189208734,0.0400403076309708,0.0854099575010679,0.0001689189221256,0.0001689189213291,0.1966597412565171
ATCM37_ip037_e.docx,1023.0,ip,2014,"The Draft Comprehensive Environmental Evaluation for the construction and operation of the New Chinese Research Station, Victoria Land, Antarctica",China,Enviromental impact assessment(EIA): other EIA matters,0.0005681818383166,0.0005681818236847,0.000568181825944,0.0005681818278878,0.0005681818270391,0.1088194724979074,0.1500345578154912,0.0005681818329358,0.000568181824037,0.0005681818224614,0.3403712742357426,0.0005681818291812,0.2132941042519644,0.0005681818270542,0.0005681818267037,0.1054819123498226,0.0005681818298491,0.0005681818279607,0.0005681818270393,0.074044133258976
ATCM37_ip038_e.docx,1024.0,ip,2014,Proposed Long-Term Environmental Monitoring at Bharati Station (LTEM-BS),India,Enviromental monitoring and reporting,8.319467778253613e-05,0.0129123383230143,0.0360624924773517,8.319467772335137e-05,8.319467815187682e-05,8.319467754955536e-05,8.319467796451767e-05,0.0163587045635239,8.319467908661676e-05,0.0838047906825827,8.31946773442868e-05,8.319467752448456e-05,0.1630880046387151,0.0143796549495934,0.0184746678449827,0.4548643682029817,0.0478124568771493,8.319467730179698e-05,8.319467707343558e-05,0.1514105746626025
